Liga,Time,Data,Season,Opp_Rank,PV_Rank,Tier,Contro,Game_ID,Total_GA,Tot_pay_Num,Total_num,Tot_Eur,Par_O_Tot_Num,Par_O_Tot_Eur,Par_O_Tot_Eur_per_Num,Par_O_Abb_Num,Par_O_Abb_Eur,Par_O_Abb_Eur_per_Num,Par_O_Corp_Num,Par_O_Corp_Eur,Par_O_Corp_Eur_per_Num,Par_O_VB_Num,Par_O_VB_Eur,Par_O_VB_Eur_per_Num,Par_O_MP_Num,Par_O_MP_Eur,Par_O_MP_Eur_per_Num,Par_O_Tix_Num,Par_O_Tix_Eur,Par_O_Tix_Eur_per_Num,Par_O_Prot,Par_O_Free_Num,Par_EX_Tot_Num,Par_EX_Tot_Eur,Par_EX_Tot_Eur_per_Num,Par_EX_Abb_Num,Par_EX_Abb_Eur,Par_EX_Abb_Eur_per_Num,Par_EX_Corp_Num,Par_EX_Corp_Eur,Par_EX_Corp_Eur_per_Num,Par_EX_VB_Num,Par_EX_VB_Eur,Par_EX_VB_Eur_per_Num,Par_EX_MP_Num,Par_EX_MP_Eur,Par_EX_MP_Eur_per_Num,Par_EX_Tix_Num,Par_EX_Tix_Eur,Par_EX_Tix_Eur_per_Num,Par_EX_Prot,Par_EX_Free_Num,Par_E_Tot_Num,Par_E_Tot_Eur,Par_E_Tot_Eur_per_Num,Par_E_Abb_Num,Par_E_Abb_Eur,Par_E_Abb_Eur_per_Num,Par_E_Corp_Num,Par_E_Corp_Eur,Par_E_Corp_Eur_per_Num,Par_E_VB_Num,Par_E_VB_Eur,Par_E_VB_Eur_per_Num,Par_E_MP_Num,Par_E_MP_Eur,Par_E_MP_Eur_per_Num,Par_E_Tix_Num,Par_E_Tix_Eur,Par_E_Tix_Eur_per_Num,Par_E_Prot,Par_E_Free_Num,Trib_G_Tot_Num,Trib_G_Tot_Eur,Trib_G_Tot_Eur_per_Num,Trib_G_Abb_Num,Trib_G_Abb_Eur,Trib_G_Abb_Eur_per_Num,Trib_G_Corp_Num,Trib_G_Corp_Eur,Trib_G_Corp_Eur_per_Num,Trib_G_VB_Num,Trib_G_VB_Eur,Trib_G_VB_Eur_per_Num,Trib_G_MP_Num,Trib_G_MP_Eur,Trib_G_MP_Eur_per_Num,Trib_G_Tix_Num,Trib_G_Tix_Eur,Trib_G_Tix_Eur_per_Num,Trib_G_Prot,Trib_G_Free_Num,Trib_S_Tot_Num,Trib_S_Tot_Eur,Trib_S_Tot_Eur_per_Num,Trib_S_Abb_Num,Trib_S_Abb_Eur,Trib_S_Abb_Eur_per_Num,Trib_S_Corp_Num,Trib_S_Corp_Eur,Trib_S_Corp_Eur_per_Num,Trib_S_VB_Num,Trib_S_VB_Eur,Trib_S_VB_Eur_per_Num,Trib_S_MP_Num,Trib_S_MP_Eur,Trib_S_MP_Eur_per_Num,Trib_S_Tix_Num,Trib_S_Tix_Eur,Trib_S_Eur_per_Num,Trib_S_Prot,Trib_S_Free_Num,Gall_G_Tot_Num,Gall_G_Tot_Eur,Gall_G_Tot_Eur_per_Num,Gall_G_Abb_Num,Gall_G_Abb_Eur,Gall_G_Abb_Eur_per_Num,Gall_G_Corp_Num,Gall_G_Corp_Eur,Gall_G_Corp_Eur_per_Num,Gall_G_VB_Num,Gall_G_VB_Eur,Gall_G_VB_Eur_per_Num,Gall_G_MP_Num,Gall_G_MP_Eur,Gall_G_MP_Eur_per_Num,Gall_G_Tix_Num,Gall_G_Tix_Eur,Gall_G_Tix_Eur_per_Num,Gall_G_Prot,Gall_G_Free_Num,Gall_S_Tot_Num,Gall_S_Tot_Eur,Gall_S_Tot_Eur_per_Num,Gall_S_Abb_Num,Gall_S_Abb_Eur,Gall_S_Abb_Eur_per_Num,Gall_S_Corp_Num,Gall_S_Corp_Eur,Gall_S_Corp_Eur_per_Num,Gall_S_VB_Num,Gall_S_VB_Eur,Gall_S_VB_Eur_per_Num,Gall_S_MP_Num,Gall_S_MP_Eur,Gall_S_MP_Eur_per_Num,Gall_S_Tix_Num,Gall_S_Tix_Eur,Gall_S_Tix_Eur_per_Num,Gall_S_Prot,Gall_S_Free_Num,Curva_Tot_Num,Curva_Tot_Eur,Curva_Tot_Eur_per_Num,Curva_Abb_Num,Curva_Abb_Eur,Curva_Abb_Eur_per_Num,Curva_Corp_Num,Curva_Corp_Eur,Curva_Corp_Eur_per_Num,Curva_VB_Num,Curva_VB_Eur,Curva_VB_Eur_per_Num,Curva_MP_Num,Curva_MP_Eur,Curva_MP_Eur_per_Num,Curva_Tix_Num,Curva_Tix_Eur,Curva_Tix_Eur_per_Num,Curva_Prot,Curva_Free_Num,Courtside_Tot_Num,Courtside_Tot_Eur,Courtside_Tot_Eur_per_Num,Courtside_Abb_Num,Courtside_Abb_Eur,Courtside_Abb_Eur_per_Num,Courtside_Corp_Num,Courtside_Corp_Eur,Courtside_Corp_Eur_per_Num,Courtside_VB_Num,Courtside_VB_Eur,Courtside_VB_Eur_per_Num,Courtside_MP_Num,Courtside_MP_Eur,Courtside_MP_Eur_per_Num,Courtside_Tix_Num,Courtside_Tix_Eur,Courtside_Tix_Eur_per_Num,Courtside_Prot,Courtside_Free_Num,SkyBoxes_Tot_Num,SkyBoxes_Tot_Eur,SkyBoxes_Tot_Eur_per_Num,SkyBoxes_Abb_Num,SkyBoxes_Abb_Eur,SkyBoxes_Abb_Eur_per_Num,SkyBoxes_Corp_Num,SkyBoxes_Corp_Eur,SkyBoxes_Corp_Eur_per_Num,SkyBoxes_VB_Num,SkyBoxes_VB_Eur,SkyBoxes_VB_Eur_per_Num,SkyBoxes_MP_Num,SkyBoxes_MP_Eur,SkyBoxes_MP_Eur_per_Num,SkyBoxes_Tix_Num,SkyBoxes_Tix_Eur,SkyBoxes_Tix_Eur_per_Num,SkyBoxes_Prot,SkyBoxes_Free_Num,Ospiti_Tix_Num,Ospiti_Tix_Eur,Ospiti_Tix_Eur_per_Num,Ospiti_Free_Num,Press,Abb_num,Abb_Eur,Abb_Eur_per_Num,Corp_Num,Corp_Eur,Corp_Eur_per_Num,VB_Num,VB_Eur,VB_Eur_per_Num,MP_num,MP_Eur,MP_Eur_per_Num,Tix_Num,Tix_Eur,Tix_Eur_per_Num,Full_Price,Sponsor,Disabili,LBA,Promotion,Special,Staff,Team,Under_18,Under_30,VNC,InstitutionalGA,VIPGA,TeamGA,SponsorGA,DisabileGA,StaffGA,AutoritiesGA,AgentGA,PromotionGA,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12
LBA,0.76041666666666663,2025-01-12,24-25,9,13,2,Treviso,45669.7604Treviso,321,4213,4534,105487.99415983607,364,24466.298401639342,67.215105499009184,111,6334.98,57.071891891891887,196,15092.0,77.0,0,0,0,4,238.30840163934425,59.577100409836063,53,2801.0099999999998,52.849245283018867,18,32,,,,,,,,,,,,,,,,,,,,,119,4164.94012295082,€ 35.00,44,1457.92,€ 33.13,31,1302.0,42.0,0,0,0,2,89.340122950819676,44.670061475409838,42,1315.68,€31.3,9,43,1632,36770.07609836066,22.530683883799423,812,16331.12,20.112216748768475,192,4608.0,24.0,0,0.0,0.0,119,2807.886098360656,23.595681498829041,509,13023.07,25.585599214145383,4,124,699,13054.715409836066,18.676273833814115,453,7983.68,17.624017660044149,2,40.0,20.0,0,0,0,49,924.7854098360657,18.873171629307464,195,4106.25,21.057692307692307,8,7,878,10515.172782786885,11.976278795884836,331,4282.15,12.937009063444108,6,84.0,14.0,193,968.27,5.0169430051813473,22,342.35278278688526,15.561490126676603,326,4838.4,14.841717791411043,0,23,,,,,,,,,,,,,,,,,,,,,408,4883.7113442622949,11.96988074574092,257,2798.43,10.888832684824902,4,56,14,23,102.73,4.4665217391304353,11,169.64134426229506,15.421940387481369,113,1756.91,15.547876106194691,50,0,36,6182.42,€ 171.73,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,2,442.62,221.31,0,3,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,26,243.64,9.37076923076923,,0,2043,42326.479999999996,20.7178071463534,481,28990.62,60.271559251559246,216,1071.0,4.958333333333333,207,4572.3141598360662,22.0884742021066,1240,28283.94,22.809629032258062,972,4,6,50,35,0,2,56,362,0,15,32,4,100,0,51,24,3,2,16,105487.99415983607,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
LBA,0.69444444444444442,2024-10-06,24-25,3,16,3,Tortona,45571.6944Tortona,339,3852,4191,93640.047770491816,336,22683.496,67.510404761904766,111,6334.98,57.071891891891887,190,14630.0,77.0,0,0,0,0,0.0,0.0,35,1718.5159999999998,49.100457142857138,18,47,,,,,,,,,,,,,,,,,,,,,88,3355.79,€ 38.13,44,1457.92,€33.13,35,1470.0,42.0,0,0,0,0,0.0,0.0,9,427.87,€47.5,9,50,1557,31783.210000000003,20.41310854206808,812,16331.12,20.112216748768475,154,3696.0,24.0,0,0.0,0.0,0,0.0,0.0,591,11756.09,19.89186125211506,4,117,651,11785.460000000001,18.103625192012291,453,7983.68,17.624017660044149,2,40.0,20.0,0,0,0,0,0.0,0.0,196,3761.78,19.192755102040817,8,0,729,8344.2291475409838,11.446130517888866,331,4282.15,12.937009063444108,5,70.0,14.0,132,634.46114754098357,4.806523845007451,0,0.0,0.0,261,3357.618,12.864436781609195,0,33,,,,,,,,,,,,,,,,,,,,,406,4741.0426229508194,11.677444884115319,257,2798.43,10.888832684824902,4,56,14,5,12.692622950819672,2.5385245901639344,0,0.0,0.0,140,1873.9199999999998,13.385142857142856,50,0,34,5739.8,€ 168.82,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,0,0.0,,0,3,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2043,42326.479999999996,20.7178071463534,440,27770.62,63.115045454545452,137,647.15377049180324,4.7237501495752063,0,0.0,,1232,22895.793999999998,18.584248376623375,639,21,0,0,234,80,0,7,246,0,17,70,7,106,0,63,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,93640.047770491816,0.0,0.0
LBA,0.85416666666666663,2024-10-19,24-25,5,16,3,Trapani,45584.8541Trapani,309,4122,4431,101408.9640885246,335,22836.122,68.167528358208955,111,6334.98,57.071891891891887,197,15169.0,77.0,0,0,0,0,0.0,0.0,27,1332.1419999999998,49.338592592592583,18,47,,,,,,,,,,,,,,,,,,,,,89,3372.0203278688523,€ 37.89,44,1457.92,€ 33.13,30,1260.0,42.0,0,0,0,0,0.0,0.0,15,654.10032786885245,€43.6,9,43,1403,30991.42,22.089394155381324,812,16331.12,20.112216748768475,183,4392.0,24.0,0,0.0,0.0,0,0.0,0.0,408,10268.299999999997,25.167401960784307,4,123,665,12364.623200000002,18.593418345864663,453,7983.68,17.624017660044149,2,40.0,20.0,0,0,0,0,0.0,0.0,210,4340.9432000000006,20.6711580952381,8,0,908,12008.61033442623,13.225341778002456,331,4282.15,12.937009063444108,22,308.0,14.0,160,815.61393442622966,5.0975870901639357,0,0.0,0.0,395,6602.8464,16.716066835443041,0,7,,,,,,,,,,,,,,,,,,,,,402,4762.1306032786888,11.84609602805644,257,2798.43,10.888832684824902,4,56,14,17,48.091803278688523,2.8289296046287369,0,0.0,0.0,124,1859.6088,14.996845161290322,50,0,38,6473.5750000000007,€ 170.36,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,4,733.77500000000009,183.44375000000002,0,0,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,231,3393.442622950819,14.6902278049819,,0,2043,42326.479999999996,20.7178071463534,488,29033.62,59.49512295081967,177,863.70573770491819,4.87969343336112,0,0.0,,1183,25791.715727868846,21.801957504538333,1013,9,0,53,30,20,8,37,238,0,6,52,13,82,0,46,6,2,4,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0,101408.9640885246,0.0,0.0
LBA,0.85416666666666663,2024-12-28,24-25,16,13,2,Napoli,45654.8541Napoli,355,4178,4533,104010.07652049181,351,23461.238122950821,66.841134253421146,111,6334.98,57.071891891891887,192,14784.0,77.0,0,0,0,4,234.88012295081967,58.720030737704917,44,2107.3779999999997,47.894954545454539,18,44,,,,,,,,,,,,,,,,,,,,,119,3975.9317622950816,€ 33.41,44,1457.92,€ 33.13,27,1134.0,42.0,0,0,0,2,89.340122950819676,44.670061475409838,46,1294.6716393442623,€28.1,9,37,1639,36064.059698360652,22.003697192410403,812,16331.12,20.112216748768475,189,4536.0,24.0,0,0.0,0.0,119,2807.886098360656,23.595681498829041,519,12389.053599999996,23.871008863198451,4,139,717,13246.316009836066,18.47463878638224,453,7983.68,17.624017660044149,8,160.0,20.0,0,0,0,49,924.7854098360657,18.873171629307464,207,4177.8506,20.182853140096618,8,3,879,11600.99241229508,13.19794358622876,331,4282.15,12.937009063444108,9,126.0,14.0,83,434.72622950819675,5.2376654157614064,22,342.35278278688526,15.561490126676603,434,6415.7633999999989,14.782864976958523,0,18,,,,,,,,,,,,,,,,,,,,,388,4714.7185147540986,12.151336378232212,257,2798.43,10.888832684824902,4,56,14,13,52.623770491803278,4.0479823455233293,11,169.64134426229506,15.421940387481369,103,1638.0234,15.903139805825242,50,20,34,5739.8,€ 168.82,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,0,0.0,,0,5,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2043,42326.479999999996,20.7178071463534,479,28604.62,59.717369519832985,96,487.35,5.0765625000000005,207,4568.885881147542,22.071912469311798,1353,28022.740639344258,20.711559969951409,847,13,3,2,184,0,21,66,224,171,29,49,9,94,0,51,26,2,2,33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,104010.07652049181
LBA,0.70833333333333337,2024-12-14,24-25,6,14,1,Milano,45640.7083Milano,324,4355,4679,113948.30301475411,367,25459.8375,69.372854223433251,111,6334.98,57.071891891891887,208,16016.0,77.0,0,0,0,0,0.0,0.0,48,3108.8575,64.767864583333335,18,31,,,,,,,,,,,,,,,,,,,,,119,5274.3281967213115,€ 44.32,44,1457.92,€ 33.13,42,1764.0,42.0,0,0,0,0,0.0,0.0,33,2052.4081967213115,€62.2,9,44,1677,39221.258622950823,23.387751116846047,812,16331.12,20.112216748768475,208,4992.0,24.0,0,0.0,0.0,69,1874.2426229508196,27.162936564504633,588,16023.896,27.25152380952381,4,122,713,13814.021193442622,19.374503777619385,453,7983.68,17.624017660044149,14,280.0,20.0,0,0,0,62,1343.3163934426229,21.666393442622951,184,4207.0248,22.864265217391306,8,9,950,13158.756493442623,13.851322624676445,331,4282.15,12.937009063444108,30,420.0,14.0,134,693.92049180327876,5.1785111328602893,40,682.39590163934429,17.059897540983606,415,7080.2901,17.06094,0,8,,,,,,,,,,,,,,,,,,,,,388,4848.5629426229507,12.496296243873584,257,2798.43,10.888832684824902,4,56,14,17,80.827868852459,4.7545805207328824,20,319.7155737704918,15.98577868852459,90,1593.5895,17.70655,50,20,38,6475.6820000000007,€ 170.41,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,4,735.88200000000006,183.97050000000002,0,1,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,52,488.83606557377044,9.4006935687263553,,0,2043,42326.479999999996,20.7178071463534,556,31336.62,56.360827338129496,151,774.74836065573777,5.1307838454022372,191,4219.6704918032792,22.092515663891515,1362,34801.948096721309,25.55209111359861,988,28,0,50,33,0,38,75,330,0,63,74,4,83,0,45,5,1,2,21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,113948.30301475411
LBA,0.79166666666666663,2024-11-10,24-25,2,13,1,Bologna,45606.7916Bologna,306,3755,4061,97095.487606557392,327,22391.587,68.475801223241589,111,6334.98,57.071891891891887,197,15169.0,77.0,0,0,0,0,0.0,0.0,19,887.60699999999986,46.716157894736831,18,45,,,,,,,,,,,,,,,,,,,,,104,3996.952786885246,€ 38.43,44,1457.92,€33.13,38,1596.0,42.0,0,0,0,0,0.0,0.0,22,943.032786885246,€42.9,9,36,1418,32449.756360655741,22.884172327683881,812,16331.12,20.112216748768475,223,5352.0,24.0,0,0.0,0.0,80,2136.0983606557375,26.701229508196718,303,8630.538,28.48362376237624,4,121,682,12917.628118032788,18.940803692130189,453,7983.68,17.624017660044149,11,220.0,20.0,0,0,0,54,1165.6099180327872,21.585368852459023,164,3548.3382,21.636208536585368,8,5,757,9282.6466590163927,12.262413023799727,331,4282.15,12.937009063444108,12,168.0,14.0,130,682.12336065573777,5.2471027742749063,25,429.15409836065572,17.16616393442623,259,3721.2192,14.367641698841698,0,9,,,,,,,,,,,,,,,,,,,,,379,4375.096681967213,11.543790717591591,257,2798.43,10.888832684824902,4,56,14,23,86.247540983606555,3.7498930862437634,8,141.54754098360655,17.693442622950819,87,1292.8716,14.860593103448275,50,0,37,6474.8,€ 174.99,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,3,735.0,245.0,0,1,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,2043,42326.479999999996,20.7178071463534,535,30369.62,56.765644859813079,153,768.37090163934431,5.02203203685846,167,3872.4099180327867,23.188083341513693,857,19758.606786885248,23.055550509784421,570,11,21,2,142,20,35,45,162,0,16,64,8,85,2,41,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97095.487606557392,0.0
LBA,0.79166666666666663,2025-01-25,24-25,2,11,1,Brescia,45682.7916Brescia,305,4202,4507,104902.72000000002,344,23413.170000000002,68.061540697674431,111,6334.98,57.071891891891887,197,15169.0,77.0,0,0,0,2,131.15,65.575,34,1778.04,52.29529411764706,18,40,,,,,,,,,,,,,,,,,,,,,120,4212.735,€ 35.11,44,1457.92,€ 33.13,28,1176.0,42.0,0,0,0,3,98.355,32.785000000000004,45,1480.46,€32.9,9,46,1619,36628.689999999995,22.624268066707842,812,16331.12,20.112216748768475,211,5064.0,24.0,0,0.0,0.0,27,745.52,27.611851851851853,569,14488.05,25.462302284710017,4,115,699,13412.755,19.188490701001431,453,7983.68,17.624017660044149,2,40.0,20.0,0,0,0,33,715.545,21.683181818181819,211,4673.53,22.149431279620853,8,5,859,10248.919999999998,11.931222351571593,331,4282.15,12.937009063444108,17,238.0,14.0,186,979.07999999999993,5.2638709677419353,10,172.56,17.256,315,4577.1299999999992,14.530571428571426,0,8,,,,,,,,,,,,,,,,,,,,,408,5060.5999999999995,12.403431372549019,257,2798.43,10.888832684824902,4,56,14,15,62.73,4.1819999999999995,4,63.120000000000005,15.780000000000001,128,2080.32,16.2525,50,0,35,5985.7,€ 171.02,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,1,245.9,245.9,0,2,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,67,733.13,10.942238805970149,,0,2043,42326.479999999996,20.7178071463534,509,29551.62,58.058192534381135,201,1041.81,5.183134328358209,79,1926.25,24.382911392405063,1303,29323.43,22.504551036070605,859,10,4,50,129,33,13,40,285,0,23,69,4,73,4,49,9,0,4,4,104902.72000000002,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
LBA,0.70833333333333337,2024-12-01,24-25,9,13,1,Venezia,45627.7083Venezia,346,4162,4508,102835.72689836066,342,23081.164,67.488783625731,111,6334.98,57.071891891891887,193,14861.0,77.0,0,0,0,0,0.0,0.0,38,1885.1839999999997,49.610105263157891,18,40,,,,,,,,,,,,,,,,,,,,,112,4412.0868852459016,€ 39.39,44,1457.92,€33.13,42,1764.0,42.0,0,0,0,0,0.0,0.0,26,1190.1668852459015,€45.8,9,44,1645,36126.664622950826,21.961498251033937,812,16331.12,20.112216748768475,210,5040.0,24.0,0,0.0,0.0,69,1874.2426229508196,27.162936564504633,554,12881.302000000001,23.251447653429604,4,125,690,12830.748393442624,18.595287526728441,453,7983.68,17.624017660044149,5,100.0,20.0,0,0,0,62,1343.3163934426229,21.666393442622951,170,3403.7519999999995,20.022070588235291,8,16,859,9901.7774065573776,11.527098261417203,331,4282.15,12.937009063444108,12,168.0,14.0,224,1117.8977049180328,4.9906147540983605,40,682.39590163934429,17.059897540983606,252,3651.3338000000003,14.489419841269843,0,32,,,,,,,,,,,,,,,,,,,,,408,4873.5967377049174,11.945090043394405,257,2798.43,10.888832684824902,4,56,14,16,71.675163934426223,4.4796977459016389,20,319.7155737704918,15.98577868852459,111,1627.7759999999998,14.664648648648647,50,0,36,6229.8,€ 173.05,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,2,490.0,245.0,0,0,51,5207.02,102.09843137254903,33,2646.4,80.1939393939394,18,2560.62,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,19,172.86885245901638,9.0983606557377037,,0,2043,42326.479999999996,20.7178071463534,516,29797.62,57.747325581395344,240,1189.5728688524591,4.95655362021858,191,4219.6704918032792,22.092515663891515,1153,25129.514685245904,21.79489565069029,796,14,2,19,164,20,5,30,300,0,13,63,2,92,0,52,7,5,2,34,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,102835.72689836066
LBA,0.70833333333333337,2025-02-09,24-25,1,12,3,Trento,45697.7083Trento,334,4049,4383,101849.26999999999,333,22520.82,67.630090090090093,111,6334.98,57.071891891891887,193,14861.0,77.0,0,0,0,2,131.15,65.575,27,1193.69,44.210740740740739,18,62,,,,,,,,,,,,,,,,,,,,,120,4271.535,€ 35.60,44,1457.92,€ 33.13,31,1302.0,42.0,0,0,0,3,98.355,32.785000000000004,42,1413.2599999999998,€33.6,9,48,1565,35265.85,22.534089456869008,812,16331.12,20.112216748768475,209,5016.0,24.0,0,0.0,0.0,27,745.52,27.611851851851853,517,13173.21,25.480096711798836,4,124,674,12559.755000000001,18.634651335311574,453,7983.68,17.624017660044149,19,380.0,20.0,0,0,0,33,715.545,21.683181818181819,169,3480.53,20.594852071005917,8,3,860,9870.0099999999984,11.476755813953487,331,4282.15,12.937009063444108,21,294.0,14.0,209,1114.53,5.3326794258373207,10,172.56,17.256,289,4006.77,13.864256055363322,0,8,,,,,,,,,,,,,,,,,,,,,392,4692.5999999999995,11.970918367346938,257,2798.43,10.888832684824902,4,56,14,15,38.19,2.546,4,63.120000000000005,15.780000000000001,112,1736.8600000000001,15.507678571428572,50,0,37,6108.6500000000005,€ 165.10,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,3,368.85,122.95,0,0,60,6487.33,108.12216666666667,33,2646.4,80.1939393939394,27,3840.93,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,8,72.72,9.09,,0,2043,42326.479999999996,20.7178071463534,536,30997.93,57.831958955223882,224,1152.72,5.1460714285714291,79,1926.25,24.382911392405063,1159,25373.17,21.892295081967212,765,4,2,8,93,6,10,43,292,0,21,65,9,84,11,58,8,0,6,4,0.0,101849.26999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
LBA,0.69791666666666663,2025-03-16,24-25,6,12,2,Reggio Emilia,45732.6979Reggio Emilia,342,4058,4400,102653.24,345,23361.0,67.713043478260872,111,6334.98,57.071891891891887,195,15015.0,77.0,0,0,0,1,62.3,62.3,38,1948.7199999999998,51.282105263157888,18,46,,,,,,,,,,,,,,,,,,,,,115,4094.1000000000004,€ 35.60,44,1457.92,€ 33.13,29,1218.0,42.0,0,0,0,2,65.58,32.79,40,1352.6000000000001,€33.8,9,42,1532,34480.345,22.506752610966057,812,16331.12,20.112216748768475,206,4944.0,24.0,0,0.0,0.0,29,714.935,24.652931034482755,485,12490.29,25.753175257731961,4,132,673,12606.160000000002,18.731292719167907,453,7983.68,17.624017660044149,7,140.0,20.0,0,0,0,24,467.18999999999994,19.46625,189,4015.29,21.244920634920636,8,2,867,10250.865,11.823373702422145,331,4282.15,12.937009063444108,76,1064.0,14.0,187,963.63,5.1531016042780751,9,143.615,15.957222222222223,264,3797.4700000000003,14.384356060606061,0,31,,,,,,,,,,,,,,,,,,,,,408,5073.9000000000005,12.436029411764707,257,2798.43,10.888832684824902,4,56,14,23,119.09,5.1778260869565216,2,32.46,16.23,122,2067.92,16.950163934426229,50,0,37,6108.6500000000005,€ 165.10,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,3,368.85,122.95,0,0,60,6487.33,108.12216666666667,33,2646.4,80.1939393939394,27,3840.93,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,21,190.89,9.09,,0,2043,42326.479999999996,20.7178071463534,576,31525.93,54.732517361111114,210,1082.72,5.1558095238095243,67,1486.0799999999997,22.18029850746268,1141,26041.14,22.823085013146361,783,14,0,0,94,31,19,32,244,0,12,52,2,70,0,52,10,0,1,66,0.0,0.0,102653.24,0.0,0.0,0,0,0,0,0.0,0.0,0.0
LBA,0.75,2025-04-19,24-25,10,13,3,Sassari,45766.75Sassari,322,4358,4680,107289.4125,349,23146.5,66.322349570200572,111,6334.98,57.071891891891887,188,14476.0,77.0,0,0,0,1,62.3,62.3,49,2273.22,46.392244897959181,18,43,,,,,,,,,,,,,,,,,,,,,112,3881.54,€ 34.66,44,1457.92,€ 33.13,28,1176.0,42.0,0,0,0,3,135.25,45.083333333333336,37,1112.37,€30.1,9,47,1657,36600.665,22.088512371756185,812,16331.12,20.112216748768475,198,4752.0,24.0,0,0.0,0.0,38,935.0150000000001,24.605657894736844,609,14582.529999999999,23.945041050903118,4,119,718,13346.95,18.58906685236769,453,7983.68,17.624017660044149,28,560.0,20.0,0,0,0,22,415.96,18.907272727272726,215,4387.31,20.406093023255817,8,3,997,12446.715,12.484167502507523,331,4282.15,12.937009063444108,23,322.0,14.0,140,749.08,5.3505714285714285,11,163.885,14.898636363636363,492,6929.6,14.084552845528457,0,21,,,,,,,,,,,,,,,,,,,,,406,4957.2225000000008,12.209907635467982,257,2798.43,10.888832684824902,4,56,14,18,81.82,4.5455555555555556,5,77.9525,15.5905,122,1943.0200000000002,15.926393442622953,50,0,38,6231.6,€ 163.99,2,491.8,245.9,32,5248.0,164.0,0,0,,0,0,,4,491.8,122.95,0,0,60,6487.33,108.12216666666667,33,2646.4,80.1939393939394,27,3840.93,142.25666666666666,0,0,0,0,0,0,0,0,0,0,0,21,190.89,9.09,,0,2043,42326.479999999996,20.7178071463534,528,30430.93,57.63433712121212,158,830.90000000000009,5.2588607594936718,80,1790.3625,22.37953125,1528,31719.85,20.759064136125655,850,36,2,0,261,35,15,59,346,0,25,33,10,81,3,52,8,0,5,41,0.0,0.0,0.0,107289.4125,0.0,0,0,0,0,0.0,0.0,0.0
